2.1,3.5,3.8,2.1,3.3,3.8,2.1,3.3,3.3,2,3.4,3.9,2.1,3.44,3.96,2.1,3.2,3.75,2.1,3.4,3.9
1.22,7.5,13,1.22,7.25,11.5,1.2,5.8,13,1.22,7,13,1.23,7.4,13.75,1.22,6,13,1.22,7.5,15
1.3,6,11,1.3,5.75,10,1.35,4.8,7.6,1.33,5.25,9.5,1.31,5.93,11.5,1.33,5,9,1.33,5.5,11
2.7,3.3,2.88,2.65,3.2,2.65,2.75,3.3,2.4,2.62,3.3,2.9,2.61,3.39,2.92,2.7,3.1,2.7,2.63,3.25,3
1.45,4.75,8,1.45,4.75,7,1.45,4,7,1.5,4.5,6.5,1.49,4.76,7.23,1.44,4.2,8,1.45,4.75,7.5
3.1,3.5,2.4,2.95,3.4,2.45,2.9,3.3,2.3,2.9,3.5,2.5,3.01,3.57,2.45,2.9,3.25,2.4,3,3.5,2.45
1.75,3.8,5.25,1.78,3.5,4.5,1.75,3.5,4.5,1.75,3.75,5,1.76,3.83,5.25,1.75,3.5,5,1.8,3.6,5.25
2.8,3.3,2.75,2.65,3.2,2.65,2.4,3.2,2.85,2.75,3.3,2.75,2.83,3.3,2.75,2.7,3.1,2.7,2.8,3.3,2.75
1.8,3.8,4.75,1.75,3.8,4.25,1.7,3.8,4.3,1.8,3.75,4.75,1.79,3.99,4.72,1.8,3.3,5,1.75,4,4.75
2.9,3.4,2.6,2.65,3.2,2.6,2.6,3.2,2.6,2.8,3.4,2.62,2.99,3.5,2.51,2.8,3.1,2.6,3,3.4,2.5
2.45,3.5,3,2.4,3.5,2.95,2.3,3.3,2.9,2.4,3.5,2.9,2.5,3.46,3.02,2.5,3.1,3,2.45,3.5,3
4.75,4.2,1.75,5,3.75,1.75,4.5,3.5,1.75,4.5,4,1.75,5.03,4.23,1.71,5,3.5,1.75,5,4.1,1.73
4.1,3.5,2,4,3.5,2,3.6,3.3,2,4,3.5,1.95,4.21,3.54,2,4,3.1,2.05,4.2,3.5,2
1.3,6,11,1.3,5.75,10,1.35,4.6,8.2,1.3,5.5,11,1.32,5.46,12.31,1.29,5.5,11,1.29,6,13
1.4,5.25,8.5,1.4,4.75,7,1.4,4.4,7.3,1.36,5,9,1.43,4.91,8.53,1.4,4.5,8,1.4,5,9
2.1,3.6,3.75,2.1,3.5,3.25,2,3.3,3.6,2.1,3.4,3.6,2.12,3.67,3.65,2.1,3.3,3.5,2.1,3.6,3.7
1.36,5.25,9.5,1.36,5.25,8.75,1.3,5,9,1.36,5,9,1.36,5.33,10.43,1.36,4.5,10,1.36,5.25,10.5
2.25,3.6,3.3,2.2,3.2,3.3,2.1,3.3,3.3,2.2,3.5,3.2,2.21,3.7,3.38,2.3,3.2,3.2,2.25,3.6,3.25
2.4,3.6,3,2.35,3.4,2.85,2.4,3.3,2.75,2.4,3.4,3,2.31,3.72,3.12,2.4,3.1,3.1,2.3,3.7,3.13
3.2,3.75,2.25,3.2,3.6,2.2,2.85,3.6,2.2,3.25,3.5,2.2,3.22,3.71,2.27,3.2,3.3,2.25,3.2,3.6,2.25
1.6,4.33,6,1.6,3.8,5.5,1.6,3.9,5,1.62,4,5.5,1.57,4.57,6.02,1.62,3.8,5.5,1.57,4.5,6
1.57,4.5,6,1.55,4,5.75,1.5,4,6.1,1.57,4.2,6,1.6,4.62,5.59,1.57,3.8,6,1.57,4.6,5.75
1.83,4,4.33,1.8,3.9,4.4,1.65,3.8,4.6,1.8,3.75,4.5,1.79,4,4.69,1.8,3.5,4.5,1.8,4,4.6
3.5,3.6,2.15,3.25,3.4,2.15,3.3,3.3,2.1,3.3,3.5,2.2,3.51,3.7,2.15,3.3,3.3,2.2,3.5,3.6,2.15
